application_id,candidate_id,job_id,source,source_subtype,application_date,current_stage,current_stage_date,hired,rejected,withdrawn
APP-02197,CAND-2197,JOB-009,Employee Referral,Internal Referral,2025-06-07,Recruiter Screen,2025-06-15,False,True,False
APP-02198,CAND-2198,JOB-035,LinkedIn Paid,Sponsored Job,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-02199,CAND-2199,JOB-042,LinkedIn Organic,Job Posting,2024-08-14,Resume Screen,2024-08-19,False,True,False
APP-02200,CAND-2200,JOB-002,Indeed,Indeed Apply,2025-06-27,Resume Screen,2025-07-01,False,True,False
APP-02201,CAND-2201,JOB-034,LinkedIn Organic,Job Posting,2025-05-14,Recruiter Screen,2025-05-29,False,True,False
APP-02202,CAND-2202,JOB-026,Other,Unknown,2024-02-18,Resume Screen,2024-02-25,False,True,False
APP-02203,CAND-2203,JOB-024,LinkedIn Paid,Sponsored Job,09/02/2025,Technical Assessment,01/03/2025,False,False,True
APP-02204,CAND-2204,JOB-032,Direct Application,Careers Page,2025-06-21,Resume Screen,2025-06-27,False,True,False
APP-02205,CAND-2205,JOB-007,LinkedIn Recruiter,InMail Outreach,2025-06-01,Offer,2025-06-30,False,False,True
APP-02206,CAND-2206,JOB-017,LinkedIn Recruiter,InMail Outreach,2024-12-26,Recruiter Screen,2025-01-09,False,True,False
APP-02207,CAND-2207,JOB-016,Employee Referral,Internal Referral,2025-06-28,Recruiter Screen,2025-07-01,False,True,False
APP-02208,CAND-2208,JOB-037,Company Website,Careers Page,2025-05-18,Resume Screen,2025-05-23,False,True,False
APP-02209,CAND-2209,JOB-014,Employee Referral,Internal Referral,2024-08-07,Resume Screen,2024-08-12,False,True,False
APP-02210,CAND-2210,JOB-020,Recruitment Agency,Agency Submission,2024-01-23,Recruiter Screen,2024-02-03,False,True,False
APP-02211,CAND-2211,JOB-037,LinkedIn,Job Posting,2025-04-29,Hiring Manager Screen,2025-05-18,False,True,False
APP-02212,CAND-2212,JOB-017,LI,Job Posting,2024-12-12,Hiring Manager Screen,2024-12-26,False,True,False
APP-02213,CAND-2213,JOB-038,referral,Internal Referral,2025-01-21,Recruiter Screen,2025-02-01,False,True,False
APP-02214,CAND-2214,JOB-003,Indeed,Indeed Apply,2025-06-12,Resume Screen,2025-06-18,False,True,False
APP-02215,CAND-2215,JOB-042,LinkedIn Paid,Sponsored Job,2024-07-09,Hiring Manager Screen,2024-07-25,False,True,False
APP-02216,CAND-2216,JOB-042,LinkedIn Organic,Job Posting,2024-08-09,Resume Screen,2024-08-13,False,True,False
APP-02217,CAND-2217,JOB-016,Indeed,Indeed Apply,2025-06-18,Technical Assessment,2025-07-01,False,False,True
APP-02218,CAND-2218,JOB-009,LinkedIn Organic,Job Posting,2025-05-27,Resume Screen,2025-06-02,False,True,False
APP-02219,CAND-2219,JOB-014,Glassdoor,Glassdoor Apply,2024-07-05,Recruiter Screen,2024-07-16,False,True,False
APP-02220,CAND-2220,JOB-006,Employee Referral,Internal Referral,2024-03-02,Resume Screen,2024-03-08,False,True,False
APP-02221,CAND-2221,JOB-025,Indeed,Indeed Apply,27/06/2025,Technical Assessment,06/30/2025,False,False,True
APP-02222,CAND-2222,JOB-018,Glassdoor,Glassdoor Apply,2025-06-01,Resume Screen,2025-06-07,False,True,False
APP-02223,CAND-2223,JOB-012,Other,Unknown,2025-06-30,Hiring Manager Screen,2025-07-01,False,True,False
APP-02224,CAND-2224,JOB-017,LinkedIn Organic,Job Posting,2024-12-05,Recruiter Screen,2024-12-15,False,True,False
APP-02225,CAND-2225,JOB-021,LinkedIn Organic,Job Posting,09/02/2024,Technical Assessment,03/05/2024,False,True,False
APP-02226,CAND-2226,JOB-031,Direct Application,Careers Page,2025-06-21,Recruiter Screen,2025-06-28,False,True,False
APP-02227,CAND-2227,JOB-028,LinkedIn Organic,Job Posting,2025-03-21,Resume Screen,2025-03-27,False,True,False
APP-02228,CAND-2228,JOB-025,Recruitment Agency,Agency Submission,2025-06-29,Recruiter Screen,2025-06-29,False,True,False
APP-02229,CAND-2229,JOB-035,LinkedIn Recruiter,InMail Outreach,2025-05-09,Recruiter Screen,2025-05-22,False,True,False
APP-02230,CAND-2230,JOB-031,LinkedIn Recruiter,InMail Outreach,2025-06-30,Recruiter Screen,2025-06-28,False,True,False
APP-02231,CAND-2231,JOB-026,Indeed,Indeed Apply,2024-02-10,Recruiter Screen,2024-02-22,False,True,False
APP-02232,CAND-2232,JOB-007,LinkedIn Organic,Job Posting,2025-06-30,Technical Assessment,2025-06-28,False,True,False
APP-02233,CAND-2233,JOB-029,Glassdoor,Glassdoor Apply,2025-02-11,Hiring Manager Screen,2025-02-24,False,True,False
APP-02234,CAND-2234,JOB-014,LinkedIn Organic,Job Posting,2024-07-23,Recruiter Screen,2024-08-03,False,True,False
APP-02235,CAND-2235,JOB-027,LinkedIn Recruiter,InMail Outreach,2025-06-20,Hiring Manager Screen,2025-06-30,False,False,True
APP-02236,CAND-2236,JOB-027,Glassdoor.com,Glassdoor Apply,2025-04-24,Resume Screen,2025-05-03,False,True,False
APP-02237,CAND-2237,JOB-033,Direct Application,Careers Page,2025-06-06,Recruiter Screen,2025-06-14,False,True,False
APP-02238,CAND-2238,JOB-001,Direct,Careers Page,05/09/2025,Resume Screen,17/05/2025,False,True,False
APP-02239,CAND-2239,JOB-038,LinkedIn Recruiter,InMail Outreach,2025-01-02,Resume Screen,2025-01-06,False,True,False
APP-02240,CAND-2240,JOB-004,Indeed,Indeed Apply,2024-04-29,Resume Screen,2024-05-08,False,True,False
APP-02241,CAND-2241,JOB-018,LinkedIn InMail,InMail Outreach,2025-06-25,Recruiter Screen,2025-06-29,False,True,False
APP-02242,CAND-2242,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-07,Resume Screen,2025-06-12,False,True,False
APP-02243,CAND-2243,JOB-040,GitHub Sourcing,GitHub Profile,2024-01-06,Recruiter Screen,2024-01-15,False,True,False
APP-02244,CAND-2244,JOB-018,LinkedIn Recruiter,InMail Outreach,2025-06-21,Resume Screen,2025-06-26,False,True,False
APP-02245,CAND-2245,JOB-044,LinkedIn Recruiter,InMail Outreach,2025-06-15,Recruiter Screen,2025-06-26,False,True,False
APP-02246,CAND-2246,JOB-023,LinkedIn Organic,Job Posting,2024-10-26,Recruiter Screen,2024-11-05,False,True,False
APP-02247,CAND-2247,JOB-013,LinkedIn Recruiter,InMail Outreach,2025-04-24,Hiring Manager Screen,2025-05-11,False,True,False
APP-02248,CAND-2248,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-03-03,Technical Assessment,2025-03-24,False,True,False
APP-02249,CAND-2249,JOB-044,LinkedIn Paid,Sponsored Job,06/24/2025,Resume Screen,06/30/2025,False,True,False
APP-02250,CAND-2250,JOB-015,LinkedIn Organic,Job Posting,2025-06-22,Resume Screen,2025-06-29,False,True,False
APP-02251,CAND-2251,JOB-033,Direct Application,Careers Page,2025-06-06,Hiring Manager Screen,2025-06-16,False,True,False
APP-02252,CAND-2252,JOB-010,LinkedIn Recruiter,InMail Outreach,24/05/2025,Resume Screen,06/01/2025,False,True,False
APP-02253,CAND-2253,JOB-005,Indeed,Indeed Apply,2025-06-02,Hiring Manager Screen,2025-06-15,False,True,False
APP-02254,CAND-2254,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-25,Resume Screen,2025-07-01,False,True,False
APP-02255,CAND-2255,JOB-026,Direct Application,Careers Page,2024-01-19,Recruiter Screen,2024-01-28,False,True,False
APP-02256,CAND-2256,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-07,Resume Screen,2025-06-12,False,True,False
APP-02257,CAND-2257,JOB-043,LinkedIn Recruiter,InMail Outreach,2024-08-25,Recruiter Screen,2024-09-05,False,True,False
APP-02258,CAND-2258,JOB-035,Direct Application,Careers Page,2025-06-01,Resume Screen,2025-06-09,False,True,False
APP-02259,CAND-2259,JOB-024,LinkedIn Organic,Job Posting,2025-01-30,Technical Assessment,2025-02-22,False,False,True
APP-02260,CAND-2260,JOB-034,Recruitment Agency,Agency Submission,2025-04-22,Resume Screen,2025-04-27,False,True,False
APP-02261,CAND-2261,JOB-021,Employee Referral,Internal Referral,2024-01-31,Resume Screen,2024-02-05,False,True,False
APP-02262,CAND-2262,JOB-034,LinkedIn Paid,Sponsored Job,2025-05-14,Reference Check,2025-06-12,False,True,False
APP-02263,CAND-2263,JOB-003,Glassdoor,Glassdoor Apply,2025-06-18,Hiring Manager Screen,2025-06-29,False,True,False
APP-02264,CAND-2264,JOB-041,Recruitment Agency,Agency Submission,2025-06-24,Recruiter Screen,2025-06-30,False,True,False
APP-02265,CAND-2265,JOB-037,Indeed,Indeed Apply,2025-05-21,Hiring Manager Screen,2025-06-05,False,True,False
APP-02266,CAND-2266,JOB-001,Glassdoor,Glassdoor Apply,2025-05-21,Final Panel Interview,2025-06-29,False,True,False
APP-02267,CAND-2267,JOB-011,Glassdoor,Glassdoor Apply,2025-02-02,Hiring Manager Screen,2025-02-20,False,True,False
APP-02268,CAND-2268,JOB-041,LinkedIn Organic,Job Posting,2025-06-18,Resume Screen,2025-06-24,False,True,False
APP-02269,CAND-2269,JOB-001,Direct Application,Careers Page,2025-04-08,Recruiter Screen,2025-04-19,False,True,False
APP-02270,CAND-2270,JOB-016,LinkedIn Recruiter,InMail Outreach,2025-06-10,Resume Screen,2025-06-18,False,True,False
APP-02271,CAND-2271,JOB-027,Direct Application,Careers Page,2025-04-27,Hiring Manager Screen,2025-05-13,False,True,False
APP-02272,CAND-2272,JOB-026,linkedin.com,Job Posting,2024-01-13,Recruiter Screen,2024-01-22,False,False,True
APP-02273,CAND-2273,JOB-037,Direct Application,Careers Page,2025-06-05,Recruiter Screen,2025-06-14,False,True,False
APP-02274,CAND-2274,JOB-045,LinkedIn Organic,Job Posting,2024-06-03,Hiring Manager Screen,2024-06-18,False,True,False
APP-02275,CAND-2275,JOB-001,LinkedIn Organic,Job Posting,2025-05-14,Hiring Manager Screen,2025-06-04,False,True,False
APP-02276,CAND-2276,JOB-029,LinkedIn Organic,Job Posting,2025-01-24,Resume Screen,2025-01-29,False,True,False
APP-02277,CAND-2277,JOB-005,LinkedIn InMail,InMail Outreach,2025-06-03,Resume Screen,2025-06-10,False,True,False
APP-02278,CAND-2278,JOB-016,Direct Application,Careers Page,2025-06-06,Recruiter Screen,2025-06-16,False,True,False
APP-02279,CAND-2279,JOB-001,Direct Application,Careers Page,2025-05-04,Resume Screen,2025-05-10,False,True,False
APP-02280,CAND-2280,JOB-024,LinkedIn Organic,Job Posting,2025-03-06,Resume Screen,2025-03-11,False,True,False
APP-02281,CAND-2281,JOB-040,Employee Referral,Internal Referral,2024-01-16,Resume Screen,2024-01-24,False,True,False
APP-02282,CAND-2282,JOB-011,Indeed,Indeed Apply,2024-12-21,Technical Assessment,2025-01-09,False,False,True
APP-02283,CAND-2283,JOB-020,LinkedIn Organic,Job Posting,2024-01-21,Resume Screen,2024-01-25,False,True,False
APP-02284,CAND-2284,JOB-044,LinkedIn Recruiter,InMail Outreach,2025-06-16,Resume Screen,2025-06-22,False,True,False
APP-02285,CAND-2285,JOB-001,LinkedIn Recruiter,InMail Outreach,2025-06-01,Resume Screen,2025-06-10,False,True,False
APP-02286,CAND-2286,JOB-026,LinkedIn Paid,Sponsored Job,2024-02-02,Resume Screen,2024-02-06,False,True,False
APP-02287,CAND-2287,JOB-036,LinkedIn InMail,InMail Outreach,2025-04-17,Recruiter Screen,2025-04-25,False,True,False
APP-02288,CAND-2288,JOB-009,LI,Job Posting,2025-06-09,Resume Screen,2025-06-13,False,True,False
APP-02289,CAND-2289,JOB-040,LinkedIn Organic,Job Posting,2024-02-25,Resume Screen,2024-02-29,False,True,False
APP-02290,CAND-2290,JOB-005,Careers Site,Careers Page,2025-06-29,Hiring Manager Screen,2025-06-29,False,True,False
APP-02291,CAND-2291,JOB-018,LinkedIn Organic,Job Posting,2025-06-28,Final Panel Interview,2025-06-29,False,True,False
APP-02292,CAND-2292,JOB-021,indeed,Indeed Apply,2024-02-11,Recruiter Screen,2024-02-24,False,True,False
APP-02293,CAND-2293,JOB-015,LinkedIn Organic,Job Posting,2025-06-09,Resume Screen,2025-06-16,False,True,False
APP-02294,CAND-2294,JOB-019,LinkedIn Recruiter,InMail Outreach,2025-06-08,Recruiter Screen,2025-06-19,False,True,False
APP-02295,CAND-2295,JOB-011,LinkedIn Organic,Job Posting,2024-12-09,Resume Screen,2024-12-15,False,True,False
APP-02296,CAND-2296,JOB-041,Direct Application,Careers Page,2025-06-26,Recruiter Screen,2025-07-01,False,True,False
APP-02297,CAND-2297,JOB-007,linkedin,Job Posting,2025-05-21,Technical Assessment,2025-06-19,False,False,True
APP-02298,CAND-2298,JOB-039,LinkedIn Organic,Job Posting,18/06/2025,Resume Screen,26/06/2025,False,True,False
APP-02299,CAND-2299,JOB-004,LinkedIn Organic,Job Posting,2024-04-10,Resume Screen,2024-04-17,False,True,False
APP-02300,CAND-2300,JOB-035,LinkedIn Ads,Sponsored Job,2025-05-24,Recruiter Screen,2025-06-07,False,True,False
APP-02301,CAND-2301,JOB-009,LinkedIn Organic,Job Posting,2025-05-04,Recruiter Screen,2025-05-15,False,True,False
APP-02302,CAND-2302,JOB-020,Company Website,Careers Page,2024-03-06,Resume Screen,2024-03-15,False,True,False
APP-02303,CAND-2303,JOB-009,LinkedIn Organic,Job Posting,2025-05-24,Technical Assessment,2025-06-16,False,True,False
APP-02304,CAND-2304,JOB-039,LinkedIn Organic,Job Posting,2025-06-18,Final Panel Interview,2025-06-29,False,True,False
APP-02305,CAND-2305,JOB-037,LinkedIn Organic,Job Posting,2025-04-23,Hiring Manager Screen,2025-05-11,False,False,True
APP-02306,CAND-2306,JOB-027,linkedin.com,Job Posting,2025-06-01,Resume Screen,2025-06-11,False,True,False
APP-02307,CAND-2307,JOB-007,Glassdoor,Glassdoor Apply,2025-06-08,Resume Screen,2025-06-13,False,True,False
APP-02308,CAND-2308,JOB-013,LinkedIn Organic,Job Posting,2025-04-19,Recruiter Screen,2025-04-27,False,True,False
APP-02309,CAND-2309,JOB-040,Careers Site,Careers Page,2024-01-30,Resume Screen,2024-02-07,False,True,False
APP-02310,CAND-2310,JOB-040,Employee Referral,Internal Referral,2024-02-01,Resume Screen,2024-02-09,False,True,False
APP-02311,CAND-2311,JOB-041,LinkedIn Organic,Job Posting,2025-06-29,Hiring Manager Screen,2025-06-28,False,True,False
APP-02312,CAND-2312,JOB-010,Recruitment Agency,Agency Submission,2025-06-18,Technical Assessment,2025-06-30,False,False,True
APP-02313,CAND-2313,JOB-024,Employee Referral,Internal Referral,2025-02-26,Resume Screen,2025-03-06,False,True,False
APP-02314,CAND-2314,JOB-022,Recruitment Agency,Agency Submission,2025-06-28,Resume Screen,2025-07-01,False,True,False
APP-02315,CAND-2315,JOB-035,LinkedIn Organic,Job Posting,2025-06-08,Hiring Manager Screen,2025-06-22,False,True,False
APP-02316,CAND-2316,JOB-040,LinkedIn Organic,Job Posting,02/10/2024,Resume Screen,17/02/2024,False,True,False
APP-02317,CAND-2317,JOB-030,Glassdoor,Glassdoor Apply,2024-01-12,Resume Screen,2024-01-20,False,True,False
APP-02318,CAND-2318,JOB-040,Direct Application,Careers Page,2024-01-08,Recruiter Screen,2024-01-19,False,True,False
APP-02319,CAND-2319,JOB-018,LinkedIn Organic,Job Posting,2025-06-18,Resume Screen,2025-06-25,False,True,False
APP-02320,CAND-2320,JOB-042,LinkedIn Organic,Job Posting,2024-06-24,Resume Screen,2024-07-01,False,True,False
APP-02321,CAND-2321,JOB-023,LinkedIn Organic,Job Posting,2024-12-03,Resume Screen,2024-12-12,False,True,False
APP-02322,CAND-2322,JOB-044,Glassdoor,Glassdoor Apply,2025-06-18,Hiring Manager Screen,2025-06-29,False,True,False
APP-02323,CAND-2323,JOB-034,Employee Referral,Internal Referral,2025-05-31,Recruiter Screen,2025-06-11,False,True,False
APP-02324,CAND-2324,JOB-009,Employee Referral,Internal Referral,2025-06-08,Technical Assessment,2025-06-22,False,True,False
APP-02325,CAND-2325,JOB-005,Employee Referral,Internal Referral,2025-06-20,Hiring Manager Screen,2025-07-01,False,True,False
APP-02326,CAND-2326,JOB-008,LinkedIn Paid,Sponsored Job,2025-06-15,Resume Screen,2025-06-22,False,True,False
APP-02327,CAND-2327,JOB-022,Indeed.com,Indeed Apply,2025-06-26,Technical Assessment,2025-07-01,False,False,True
APP-02328,CAND-2328,JOB-020,LinkedIn Paid,Sponsored Job,2024-02-06,Technical Assessment,2024-03-02,False,False,True
APP-02329,CAND-2329,JOB-017,LinkedIn Recruiter,InMail Outreach,2025-01-17,Hiring Manager Screen,2025-02-05,False,True,False
APP-02330,CAND-2330,JOB-015,LinkedIn Organic,Job Posting,2025-06-28,Recruiter Screen,2025-06-29,False,True,False
APP-02331,CAND-2331,JOB-040,Employee Referral,Internal Referral,2024-02-28,Recruiter Screen,2024-03-08,False,True,False
APP-02332,CAND-2332,JOB-043,LI Recruiter,InMail Outreach,2024-08-12,Resume Screen,2024-08-19,False,True,False
APP-02333,CAND-2333,JOB-030,Employee Referral,Internal Referral,2024-01-26,Final Panel Interview,2024-02-12,False,True,False
APP-02334,CAND-2334,JOB-033,LinkedIn Organic,Job Posting,2025-06-14,Resume Screen,2025-06-20,False,True,False
APP-02335,CAND-2335,JOB-024,Direct Application,Careers Page,2025-03-11,Recruiter Screen,2025-03-25,False,True,False
APP-02336,CAND-2336,JOB-004,LinkedIn Organic,Job Posting,2024-04-03,Resume Screen,2024-04-09,False,True,False
APP-02337,CAND-2337,JOB-022,LinkedIn Organic,Job Posting,2025-06-16,Recruiter Screen,2025-06-24,False,True,False
APP-02338,CAND-2338,JOB-018,LinkedIn Recruiter,InMail Outreach,2025-06-22,Resume Screen,2025-06-27,False,True,False
APP-02339,CAND-2339,JOB-027,LinkedIn Recruiter,InMail Outreach,2025-05-11,Resume Screen,2025-05-18,False,True,False
APP-02340,CAND-2340,JOB-017,LinkedIn Paid,Sponsored Job,2024-12-20,Recruiter Screen,2024-12-31,False,True,False
APP-02341,CAND-2341,JOB-042,Direct Application,Careers Page,2024-08-08,Resume Screen,2024-08-13,False,True,False
APP-02342,CAND-2342,JOB-033,Direct Application,Careers Page,09/06/2025,Resume Screen,16/06/2025,False,True,False
APP-02343,CAND-2343,JOB-019,Employee Referral,Internal Referral,2025-06-28,Resume Screen,2025-07-01,False,True,False
APP-02344,CAND-2344,JOB-039,Employee Referral,Internal Referral,2025-06-17,Hiring Manager Screen,2025-06-26,False,True,False
APP-02345,CAND-2345,JOB-008,Glassdoor,Glassdoor Apply,2025-06-14,Resume Screen,2025-06-23,False,True,False
APP-02346,CAND-2346,JOB-030,Indeed,Indeed Apply,2024-01-13,Hiring Manager Screen,2024-01-28,False,True,False
APP-02347,CAND-2347,JOB-004,Headhunter,Agency Submission,2024-04-24,Offer,2024-06-10,False,False,True
APP-02348,CAND-2348,JOB-021,Direct Application,Careers Page,2024-02-09,Recruiter Screen,2024-02-22,False,True,False
APP-02349,CAND-2349,JOB-032,LinkedIn Organic,Job Posting,2025-06-01,Reference Check,2025-06-30,False,True,False
APP-02350,CAND-2350,JOB-034,LinkedIn Organic,Job Posting,2025-05-19,Hiring Manager Screen,2025-06-02,False,True,False
APP-02351,CAND-2351,JOB-041,Glassdoor,Glassdoor Apply,2025-06-22,Hiring Manager Screen,2025-07-01,False,True,False
APP-02352,CAND-2352,JOB-033,LI,Job Posting,2025-06-19,Resume Screen,2025-06-24,False,True,False
APP-02353,CAND-2353,JOB-032,Employee Referral,Internal Referral,2025-06-12,Resume Screen,2025-06-17,False,True,False
APP-02354,CAND-2354,JOB-033,LI,Job Posting,2025-06-27,Resume Screen,2025-07-01,False,True,False
APP-02355,CAND-2355,JOB-013,LinkedIn Recruiter,InMail Outreach,2025-04-18,Technical Assessment,2025-05-15,False,False,True
APP-02356,CAND-2356,JOB-035,Employee Referral,Internal Referral,2025-06-09,Hiring Manager Screen,2025-06-22,False,False,True
APP-02357,CAND-2357,JOB-029,Indeed,Indeed Apply,2025-02-12,Recruiter Screen,2025-02-24,False,True,False
APP-02358,CAND-2358,JOB-029,Employee Referral,Internal Referral,2025-02-20,Recruiter Screen,2025-02-25,False,True,False
APP-02359,CAND-2359,JOB-005,LinkedIn Paid,Sponsored Job,2025-06-26,Technical Assessment,2025-06-29,False,True,False
APP-02360,CAND-2360,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-03-12,Hiring Manager Screen,2025-04-02,False,True,False
APP-02361,CAND-2361,JOB-032,Indeed,Indeed Apply,2025-06-02,Hiring Manager Screen,2025-06-20,False,True,False
APP-02362,CAND-2362,JOB-039,LinkedIn Paid,Sponsored Job,2025-06-03,Resume Screen,2025-06-11,False,True,False
APP-02363,CAND-2363,JOB-004,Direct Application,Careers Page,2024-04-16,Recruiter Screen,2024-04-27,False,True,False
APP-02364,CAND-2364,JOB-006,LI Recruiter,InMail Outreach,2024-02-27,Resume Screen,2024-03-06,False,True,False
APP-02365,CAND-2365,JOB-019,LinkedIn Recruiter,InMail Outreach,2025-06-06,Technical Assessment,2025-06-28,False,True,False
APP-02366,CAND-2366,JOB-002,GitHub Sourcing,GitHub Profile,2025-06-22,Resume Screen,2025-06-27,False,True,False
APP-02367,CAND-2367,JOB-017,Glassdoor.com,Glassdoor Apply,2025-01-23,Recruiter Screen,2025-02-02,False,False,True
APP-02368,CAND-2368,JOB-030,LinkedIn InMail,InMail Outreach,2024-02-20,Resume Screen,2024-02-27,False,True,False
APP-02369,CAND-2369,JOB-009,Employee Referral,Internal Referral,2025-06-04,Resume Screen,2025-06-13,False,True,False
APP-02370,CAND-2370,JOB-004,LinkedIn Recruiter,InMail Outreach,2024-04-18,Final Panel Interview,2024-06-05,False,True,False
